Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
25/08/2022 10:30,24/08/2022,"Calorific Value, Wick",38.8,25/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Campbeltown",38.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(EA)",39.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(NE)",40.1,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(NO)",40.5,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(NT)",39.9,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(NW)",40.1,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(SC)",39.7,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(SE)",39.4,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(SO)",39.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(SW)",39.4,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(WM)",39.3,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(WN)",40.1,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, LDZ(WS)",39.3,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Oban",38.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Stornoway",93,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Stranraer",38.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Thurso",38.8,24/08/2022 10:34,
24/08/2022 10:30,23/08/2022,"Calorific Value, Wick",38.8,24/08/2022 10:34,
23/08/2022 16:00,22/08/2022,"Calorific Value, LDZ(SC)",39.6,23/08/2022 16:04,
23/08/2022 16:00,22/08/2022,"Calorific Value, LDZ(SE)",39.5,23/08/2022 16:04,
23/08/2022 16:00,21/08/2022,"Calorific Value, LDZ(SE)",39.6,23/08/2022 16:04,
23/08/2022 16:00,20/08/2022,"Calorific Value, LDZ(SE)",39.7,23/08/2022 16:04,
23/08/2022 10:30,22/08/2022,"Calorific Value, Campbeltown",38.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(EA)",39.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(EM)",39.7,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(NE)",40.1,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(NO)",40.5,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(NT)",39.9,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(NW)",40,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(SO)",39.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(SW)",39.4,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(WM)",39.2,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(WN)",40.1,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, LDZ(WS)",39.2,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, Oban",38.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, Stornoway",93,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, Stranraer",38.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, Thurso",38.8,23/08/2022 10:34,
23/08/2022 10:30,22/08/2022,"Calorific Value, Wick",38.8,23/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Campbeltown",38.8,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(EA)",39.7,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(EM)",39.7,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(NE)",40.1,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(NO)",40.4,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(NT)",39.8,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(NW)",40,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(SC)",39.7,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(SO)",39.9,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(SW)",39.4,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(WM)",39.3,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(WN)",40.1,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, LDZ(WS)",39.3,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Oban",38.8,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Stornoway",93,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Stranraer",38.8,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Thurso",38.8,22/08/2022 10:34,
22/08/2022 10:30,21/08/2022,"Calorific Value, Wick",38.8,22/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Campbeltown",38.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(EA)",39.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(EM)",39.7,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(NE)",40.1,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(NO)",40.4,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(NT)",40,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(NW)",40,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(SC)",39.7,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(SO)",39.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(SW)",39.4,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(WM)",39.3,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(WN)",40.1,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, LDZ(WS)",39.3,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Oban",38.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Stornoway",93,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Stranraer",38.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Thurso",38.8,21/08/2022 10:34,
21/08/2022 10:30,20/08/2022,"Calorific Value, Wick",38.8,21/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Campbeltown",38.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(EA)",39.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(EM)",39.7,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(NE)",40.1,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(NO)",40.4,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(NT)",39.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(NW)",40,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(SC)",39.6,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(SE)",39.6,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(SO)",39.9,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(SW)",39.4,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(WM)",39.3,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(WN)",40.1,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, LDZ(WS)",39.2,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Oban",38.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Stornoway",93,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Stranraer",38.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Thurso",38.8,20/08/2022 10:34,
20/08/2022 10:30,19/08/2022,"Calorific Value, Wick",38.8,20/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Campbeltown",38.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(EA)",39.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(EM)",39.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(NE)",40.2,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(NO)",40.4,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(NT)",39.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(NW)",40,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(SC)",39.6,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(SE)",39.6,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(SO)",39.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(SW)",39.3,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(WM)",39.4,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(WN)",40.1,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, LDZ(WS)",39.3,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Oban",38.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Stornoway",93,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Stranraer",38.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Thurso",38.8,19/08/2022 10:34,
19/08/2022 10:30,18/08/2022,"Calorific Value, Wick",38.8,19/08/2022 10:34,
18/08/2022 16:00,17/08/2022,"Calorific Value, LDZ(NO)",40.4,18/08/2022 16:04,
18/08/2022 16:00,16/08/2022,"Calorific Value, LDZ(NO)",40.5,18/08/2022 16:04,
18/08/2022 16:00,15/08/2022,"Calorific Value, LDZ(NO)",40.5,18/08/2022 16:04,
18/08/2022 16:00,14/08/2022,"Calorific Value, LDZ(NO)",40.5,18/08/2022 16:04,
18/08/2022 10:30,17/08/2022,"Calorific Value, Campbeltown",38.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(EA)",39.9,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(EM)",39.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(NE)",40.1,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(NT)",39.9,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(NW)",40,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(SC)",39.6,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(SE)",39.6,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(SO)",39.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(SW)",39.3,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(WM)",39.5,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(WN)",40.1,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, LDZ(WS)",39.3,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, Oban",38.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, Stornoway",93,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, Stranraer",38.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, Thurso",38.8,18/08/2022 10:34,
18/08/2022 10:30,17/08/2022,"Calorific Value, Wick",38.8,18/08/2022 10:34,
17/08/2022 16:00,16/08/2022,"Calorific Value, LDZ(SC)",39.6,17/08/2022 16:05,
17/08/2022 16:00,16/08/2022,"Calorific Value, LDZ(SE)",39.6,17/08/2022 16:05,
17/08/2022 16:00,15/08/2022,"Calorific Value, LDZ(SC)",39.4,17/08/2022 16:05,
17/08/2022 10:30,16/08/2022,"Calorific Value, Campbeltown",38.8,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(EA)",40,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(EM)",39.8,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(NE)",40.1,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(NT)",39.9,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(NW)",40.2,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(SO)",39.7,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(SW)",39.4,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(WM)",39.5,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(WN)",40.2,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, LDZ(WS)",39.3,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, Oban",38.8,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, Stornoway",93,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, Stranraer",38.8,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, Thurso",38.8,17/08/2022 10:37,
17/08/2022 10:30,16/08/2022,"Calorific Value, Wick",38.8,17/08/2022 10:37,
16/08/2022 16:00,14/08/2022,"Calorific Value, LDZ(NW)",40.5,16/08/2022 16:04,
16/08/2022 10:30,15/08/2022,"Calorific Value, Campbeltown",38.8,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(EA)",40.1,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(EM)",39.8,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(NE)",40,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(NT)",39.7,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(NW)",40.4,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(SE)",39.5,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(SO)",39.7,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(SW)",39.4,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(WM)",39.3,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(WN)",40.5,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, LDZ(WS)",39.3,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, Oban",38.8,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, Stornoway",93,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, Stranraer",38.8,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, Thurso",38.8,16/08/2022 10:33,
16/08/2022 10:30,15/08/2022,"Calorific Value, Wick",38.8,16/08/2022 10:33,
15/08/2022 16:00,10/08/2022,"Calorific Value, LDZ(EM)",38.4,15/08/2022 16:04,
15/08/2022 16:00,10/08/2022,"Calorific Value, LDZ(NO)",40.2,15/08/2022 16:04,
15/08/2022 10:30,14/08/2022,"Calorific Value, Campbeltown",38.8,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(EA)",40,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(EM)",39.7,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(NE)",40.1,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(NT)",39.7,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(SC)",39.5,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(SE)",39.5,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(SO)",39.7,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(SW)",39.4,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(WM)",39.3,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(WN)",40.4,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, LDZ(WS)",39.3,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, Oban",38.8,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, Stornoway",93,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, Stranraer",38.8,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, Thurso",38.8,15/08/2022 10:33,
15/08/2022 10:30,14/08/2022,"Calorific Value, Wick",38.8,15/08/2022 10:33,
14/08/2022 10:30,13/08/2022,"Calorific Value, Campbeltown",38.8,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(EA)",39.8,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(EM)",39.7,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(NE)",40.1,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(NO)",40.4,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(NT)",39.6,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(NW)",40.5,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(SC)",39.5,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(SE)",39.3,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(SO)",39.5,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(SW)",39.4,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(WM)",39.4,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(WN)",40.1,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, LDZ(WS)",39.4,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, Oban",38.8,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, Stornoway",93,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, Stranraer",38.8,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, Thurso",38.8,14/08/2022 10:34,
14/08/2022 10:30,13/08/2022,"Calorific Value, Wick",38.8,14/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Campbeltown",38.8,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(EA)",39.8,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(EM)",39.6,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(NE)",40.1,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(NO)",40.5,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(NT)",39.5,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(NW)",40.3,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(SC)",39.5,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(SE)",39.5,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(SO)",39.6,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(SW)",39.4,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(WM)",39.4,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(WN)",40.2,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, LDZ(WS)",39.3,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Oban",38.8,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Stornoway",93,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Stranraer",38.8,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Thurso",38.8,13/08/2022 10:34,
13/08/2022 10:30,12/08/2022,"Calorific Value, Wick",38.8,13/08/2022 10:34,
12/08/2022 16:00,07/08/2022,"Calorific Value, LDZ(EA)",39.5,12/08/2022 16:04,
12/08/2022 16:00,07/08/2022,"Calorific Value, LDZ(EM)",39.6,12/08/2022 16:04,
12/08/2022 10:30,11/08/2022,"Calorific Value, Campbeltown",38.8,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(EA)",39.7,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(EM)",39.5,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(NE)",40,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(NO)",40.6,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(NT)",39.7,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(NW)",40.1,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(SC)",39.6,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(SE)",39.6,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(SO)",39.8,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(SW)",39.4,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(WM)",39.4,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(WN)",40,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, LDZ(WS)",39.3,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, Oban",38.8,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, Stornoway",93,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, Stranraer",38.8,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, Thurso",38.8,12/08/2022 10:33,
12/08/2022 10:30,11/08/2022,"Calorific Value, Wick",38.8,12/08/2022 10:33,
11/08/2022 16:00,06/08/2022,"Calorific Value, LDZ(EA)",39.7,11/08/2022 16:04,
11/08/2022 10:30,10/08/2022,"Calorific Value, Campbeltown",38.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(EA)",39.7,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(NE)",40.1,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(NT)",39.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(NW)",39.5,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(SC)",39.6,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(SE)",39.6,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(SO)",39.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(SW)",39.4,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(WM)",39.5,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(WN)",40,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, LDZ(WS)",39.3,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, Oban",38.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, Stornoway",93,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, Stranraer",38.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, Thurso",38.8,11/08/2022 10:33,
11/08/2022 10:30,10/08/2022,"Calorific Value, Wick",38.8,11/08/2022 10:33,
10/08/2022 16:00,07/08/2022,"Calorific Value, LDZ(SC)",39.8,10/08/2022 16:03,
10/08/2022 16:00,05/08/2022,"Calorific Value, LDZ(SC)",39.8,10/08/2022 16:03,
10/08/2022 10:30,09/08/2022,"Calorific Value, Campbeltown",38.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(EA)",39.6,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(EM)",39.6,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(NE)",40.2,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(NO)",40.4,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(NT)",39.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(NW)",40.1,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(SC)",39.6,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(SE)",39.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(SO)",39.7,10/08/2022 10:33,
